exp_id,exp_name,test_case,run_no,date_iso8601,commit_hash,environment,input_desc,metric_name,metric_unit,expected_value,measured_value,pass_fail,status,notes
EXP-04,Correctness Invite/Fingerprint/Contact Store,invite_string_length,1,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","invite LAN-only dari 5 keypair acak berbeda",panjang_invite,karakter,86,86,pass,EXECUTED,"base64url tanpa padding atas 64 byte = 86 karakter; konsisten 5/5 sampel"
EXP-04,Correctness Invite/Fingerprint/Contact Store,invite_string_length,2,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","invite LAN-only dari 5 keypair acak berbeda",panjang_invite,karakter,86,86,pass,EXECUTED,"base64url tanpa padding atas 64 byte = 86 karakter; konsisten 5/5 sampel"
EXP-04,Correctness Invite/Fingerprint/Contact Store,invite_string_length,3,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","invite LAN-only dari 5 keypair acak berbeda",panjang_invite,karakter,86,86,pass,EXECUTED,"base64url tanpa padding atas 64 byte = 86 karakter; konsisten 5/5 sampel"
EXP-04,Correctness Invite/Fingerprint/Contact Store,invite_string_length,4,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","invite LAN-only dari 5 keypair acak berbeda",panjang_invite,karakter,86,86,pass,EXECUTED,"base64url tanpa padding atas 64 byte = 86 karakter; konsisten 5/5 sampel"
EXP-04,Correctness Invite/Fingerprint/Contact Store,invite_string_length,5,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","invite LAN-only dari 5 keypair acak berbeda",panjang_invite,karakter,86,86,pass,EXECUTED,"base64url tanpa padding atas 64 byte = 86 karakter; konsisten 5/5 sampel"
EXP-04,Correctness Invite/Fingerprint/Contact Store,fingerprint_hex_length_cli,1,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","fingerprint dicetak subcommand id",panjang_fingerprint,karakter_hex,64,64,pass,EXECUTED,"verifikasi lewat CLI melengkapi unit test fingerprint_is_64_hex_chars"
EXP-04,Correctness Invite/Fingerprint/Contact Store,fingerprint_hex_length_cli,2,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","fingerprint dicetak subcommand id",panjang_fingerprint,karakter_hex,64,64,pass,EXECUTED,"verifikasi lewat CLI melengkapi unit test fingerprint_is_64_hex_chars"
EXP-04,Correctness Invite/Fingerprint/Contact Store,fingerprint_hex_length_cli,3,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","fingerprint dicetak subcommand id",panjang_fingerprint,karakter_hex,64,64,pass,EXECUTED,"verifikasi lewat CLI melengkapi unit test fingerprint_is_64_hex_chars"
EXP-04,Correctness Invite/Fingerprint/Contact Store,fingerprint_hex_length_cli,4,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","fingerprint dicetak subcommand id",panjang_fingerprint,karakter_hex,64,64,pass,EXECUTED,"verifikasi lewat CLI melengkapi unit test fingerprint_is_64_hex_chars"
EXP-04,Correctness Invite/Fingerprint/Contact Store,fingerprint_hex_length_cli,5,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","fingerprint dicetak subcommand id",panjang_fingerprint,karakter_hex,64,64,pass,EXECUTED,"verifikasi lewat CLI melengkapi unit test fingerprint_is_64_hex_chars"
EXP-03,Consistency Transport Sesi Terenkripsi,ciphertext_overhead_vault,1,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB; rustc 1.97.0; profil release","plaintext 64 byte (32B Ed25519 sk + 32B X25519 sk) -> region ciphertext+tag vault",overhead_tag,byte,16,16,pass,EXECUTED,"diturunkan dari ukuran file terukur 108 byte dikurangi 16B salt + 12B nonce + 64B plaintext; instance ChaCha20-Poly1305 vault (CORE-3)"
EXP-03,Consistency Transport Sesi Terenkripsi,ciphertext_overhead_transport,,2026-07-27,75d17fd,,,overhead_tag,byte,16,,,NEEDS_EXPERIMENT,"instance Noise transport TIDAK diukur langsung - ukuran ciphertext per pesan tidak observable dari luar proses tanpa instrumentasi src/; AGENTS.md melarang modifikasi source tanpa permintaan eksplisit user"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,SUMMARY_unseal_e2e,,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB; rustc 1.97.0; profil release",n=30 cold-start,waktu_unseal_e2e_mean,ms,,68.47,,EXECUTED,"median 64.15; sd 12.47; min 54.53; max 106.86"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,SUMMARY_baseline,,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB; rustc 1.97.0; profil release",n=30 cold-start,waktu_baseline_proses_mean,ms,,20.48,,EXECUTED,"median 19.10; sd 4.73; min 13.65; max 33.53"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,SUMMARY_unseal_net,,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB; rustc 1.97.0; profil release",selisih berpasangan n=30,waktu_unseal_neto_mean,ms,~100 (klaim komentar vault.rs),47.99,,EXECUTED,"median 45.08; sd 11.41; min 26.99; max 86.30 - MENGOREKSI klaim ~100ms: sekitar 2x lebih cepat pada hardware uji"
EXP-02,Correctness dan Rejection Handshake Noise_IK,SUMMARY_handshake_latency,,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB; rustc 1.97.0; profil release",selisih berpasangan n=19 (run ke-1 outlier warm-up dibuang),latensi_handshake,ms,,<0.86,,PARTIAL,"selisih rata-rata -0.15 ms (sd 1.91) = tidak terdeteksi di atas noise; dilaporkan sebagai BATAS ATAS 0.86 ms (95% CI) bukan nilai titik - metode eksternal tidak cukup resolusinya"
EXP-01,Correctness dan Rejection Vault Identitas,cli_unseal_determinism,1,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200; Intel Core i7-1165G7 4C/8T; RAM 11.79 GB; rustc 1.97.0; profil release","10 cold-start unseal vault yang sama, passphrase benar",proporsi_roundtrip_sukses,persen,100,100,pass,EXECUTED,"10/10 exit code 0; invite yang dicetak identik pada 10 run (jumlah string unik = 1) - konfirmasi determinisme unseal lewat CLI"
EXP-01,Correctness dan Rejection Vault Identitas,cli_unseal_wrong_passphrase,1,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200; Intel Core i7-1165G7 4C/8T; RAM 11.79 GB; rustc 1.97.0; profil release","vault sama, passphrase salah",proporsi_rejection_benar,persen,100,100,pass,EXECUTED,"exit code 1, pesan generik 'Error: vault could not be opened' - tidak membedakan penyebab kegagalan"

# RINGKASAN EKSEKUSI 2026-07-27 (commit 75d17fd, melanjutkan EXPERIMENT_RESULTS_2026-07-26.csv - TIDAK menggantikannya).
# Lingkungan: Windows 11 Home 10.0.26200 (build 26200), Intel Core i7-1165G7 4C/8T @2.80GHz, RAM 11.79 GB (free ~0.93 GB saat uji),
# bare-metal (LENOVO 82FG, bukan VM/container), rustc 1.97.0 (2d8144b78 2026-07-07), cargo 1.97.0, profil --release.
# cargo build --release dijalankan ulang sebelum pengukuran (Finished dalam 1m05s; binary target/release/aksara.exe segar untuk commit ini).
#
# EXP-05 (SELESAI): 30 cold-start unseal via `aksara id --vault <path> --offline` (passphrase lewat env AKSARA_PASSPHRASE, data dummy).
#   - waktu end-to-end proses: mean 68.47 ms, median 64.15 ms, sd 12.47 ms, min 54.53 ms, max 106.86 ms.
#   - kontrol `aksara -h` (tanpa Argon2id): mean 20.48 ms, median 19.10 ms, sd 4.73 ms.
#   - biaya unseal neto (selisih berpasangan): mean 47.99 ms, median 45.08 ms, sd 11.41 ms.
#   - KESIMPULAN: klaim komentar kode "~100 ms" (vault.rs, CB-087/CM-061) TERKOREKSI - pada hardware uji nilainya ~48 ms neto
#     (~68 ms bila diukur end-to-end termasuk spawn proses), yaitu sekitar setengah dari klaim. Klaim TIDAK dikonfirmasi apa adanya.
#   - ukuran vault 108 byte terverifikasi pada 5 vault independen (bukan hanya dikutip dari spesifikasi).
#
# EXP-04 (SELESAI): panjang invite 86 karakter konsisten pada 5 keypair acak berbeda; fingerprint 64 karakter hex.
#
# EXP-03 (PARSIAL): overhead tag 16 byte terverifikasi secara terukur pada instance vault (108 - 16 salt - 12 nonce - 64 plaintext).
#   Instance Noise transport TIDAK diukur langsung - butuh instrumentasi src/ yang di luar wewenang sesi dokumentasi (AGENTS.md).
#
# EXP-02 (PARSIAL): latensi handshake TIDAK terdeteksi di atas noise metode eksternal (selisih rata-rata -0.15 ms, sd 1.91 ms, n=19).
#   Dilaporkan sebagai BATAS ATAS < 0.86 ms (95% CI), bukan nilai titik. Pengukuran presisi butuh timer di dalam source.
#
# CATATAN ANTI-OVERCLAIM: seluruh angka di atas berlaku HANYA untuk hardware/OS di baris "Lingkungan" - tidak digeneralisasi.
